time,open,high,low,close
1790234400,30596.75,30597.5,30588.5,30592.25
1790234460,30590.75,30595,30582.75,30584.25
1790234520,30584,30589,30583.5,30587.5
1790234580,30587.75,30592.5,30583.5,30589
1790234640,30588.5,30591.25,30582,30583.5
1790234700,30583.5,30588.75,30581,30583
1790234760,30582.25,30590.5,30574.5,30588.25
1790234820,30588,30596.25,30586.75,30592.5
1790234880,30592.25,30598.25,30588.25,30590.75
1790234940,30592,30609,30591,30606.5
1790235000,30606.75,30615.5,30601.5,30608.25
1790235060,30608.75,30614,30601,30605.75
1790235120,30605.75,30609.75,30601,30605.25
1790235180,30605.5,30620,30601.25,30618
1790235240,30618.25,30618.75,30606.5,30609.75
1790235300,30610,30617,30605.75,30617
1790235360,30615.75,30629.5,30614.75,30629.25
1790235420,30628.75,30631.75,30626.25,30629.75
1790235480,30628.75,30631.25,30621.5,30625.75
1790235540,30625.25,30626.75,30617.75,30622.75
1790235600,30621.25,30624.75,30618,30619
1790235660,30619.25,30622.25,30615,30616
1790235720,30616,30617.75,30610.5,30614.5
1790235780,30613.75,30619.5,30611.75,30618.25
1790235840,30617.75,30627,30617.25,30622
1790235900,30620.75,30623.5,30616.75,30619
1790235960,30619.5,30622.25,30616,30618
1790236020,30617.25,30619,30608.5,30609.5
1790236080,30610,30613,30605.5,30607.75
1790236140,30608.5,30610.25,30603.75,30607.75
1790236200,30606.25,30606.25,30597,30604.25
1790236260,30604.75,30610.5,30601.5,30608.75
1790236320,30609.5,30610.25,30600.75,30600.75
1790236380,30601,30602.5,30594,30599.25
1790236440,30599.5,30601.25,30596.25,30601
1790236500,30598.75,30599.75,30575,30579.5
1790236560,30580.25,30580.25,30564.5,30569
1790236620,30569.75,30573,30562.75,30564
1790236680,30564.25,30566.25,30562.25,30563
1790236740,30562.5,30567,30558.5,30558.5
1790236800,30559,30577.25,30551.25,30571.5
1790236860,30571,30590.5,30558.5,30587.25
1790236920,30586.75,30587.25,30557.75,30560
1790236980,30559.5,30565.5,30547.5,30560.5
1790237040,30560,30560,30533,30544.75
1790237100,30544.25,30552,30534.75,30537.75
1790237160,30537.75,30541.75,30532.25,30539.75
1790237220,30540.25,30545,30534.75,30537.75
1790237280,30538.5,30542.25,30528.5,30529
1790237340,30529.25,30537.25,30524.75,30531
1790237400,30530.5,30531,30515.75,30517.25
1790237460,30516.5,30516.5,30496.5,30507.5
1790237520,30507,30511,30492.25,30498.25
1790237580,30498.5,30501.5,30481.75,30485.25
1790237640,30485.75,30491.25,30479.5,30487.75
1790237700,30487.25,30495.25,30479.5,30479.5
1790237760,30479.5,30498,30479.5,30495.5
1790237820,30495,30511.25,30489.5,30501.5
1790237880,30502.75,30503.25,30485.25,30493.25
1790237940,30492.75,30501.25,30486.25,30491.25
1790238000,30491,30491,30476.25,30480
1790238060,30479.75,30483.5,30472.5,30475.75
1790238120,30475.75,30488,30475,30483
1790238180,30481.75,30488.5,30477.5,30478
1790238240,30479,30491.25,30471.25,30482.75
1790238300,30482.5,30494.25,30477.5,30477.5
1790238360,30477.25,30478.75,30457.5,30463
1790238420,30462.5,30464.25,30453.75,30460.25
1790238480,30460,30461.5,30453.5,30456
1790238540,30455.25,30466.5,30454,30455.5
1790238600,30455.5,30468,30453.75,30463.5
1790238660,30463.5,30484.5,30463.5,30483.25
1790238720,30483.75,30492.25,30477.5,30490.75
1790238780,30491.25,30498,30481,30482.75
1790238840,30483.25,30484,30448.25,30450.5
1790238900,30450.25,30452.5,30441.5,30446.75
1790238960,30446.25,30446.75,30435.5,30437
1790239020,30437,30445,30431,30441.5
1790239080,30441,30448.5,30435.75,30442.75
1790239140,30442.5,30453,30439.5,30450.25
1790239200,30450.5,30452.25,30435,30438
1790239260,30437.5,30441,30430.25,30434.5
1790239320,30434.5,30451.5,30431.25,30448.5
1790239380,30448.25,30458.25,30445.25,30455
1790239440,30454.75,30455,30439,30447.5
1790239500,30446.75,30457.25,30436.25,30442.25
1790239560,30443,30450.5,30438.75,30442
1790239620,30441.5,30441.5,30430,30436.25
1790239680,30436.25,30436.25,30422,30424
1790239740,30423.25,30427,30412,30414.75
1790239800,30414.25,30416,30407,30412.75
1790239860,30412,30435,30411.75,30433.75
1790239920,30433.75,30434.5,30425.5,30431.5
1790239980,30431.5,30434.75,30418.75,30423.5
1790240040,30423.5,30429,30417.75,30421.75
1790240100,30422.5,30431,30416.5,30425.5
1790240160,30425.75,30428.25,30420.25,30423.25
1790240220,30422.25,30430.75,30420,30428.5
1790240280,30428.75,30435.5,30426,30430.75
1790240340,30430.5,30433.5,30425.5,30432.75
1790240400,30432.75,30440.5,30425.75,30436
1790240460,30436.5,30455.5,30435,30447.25
1790240520,30447,30449,30440.5,30442.75
1790240580,30441.75,30448,30439,30443.75
1790240640,30442.75,30447,30432,30438.5
1790240700,30440,30449.5,30433.25,30437.75
1790240760,30437,30439.75,30426.75,30439
1790240820,30439.25,30444.5,30437.75,30442.5
1790240880,30442.5,30456,30439,30449.25
1790240940,30449,30452.75,30437,30438.75
1790241000,30438.5,30448.25,30436.5,30442
1790241060,30442.5,30444,30429,30431.25
1790241120,30431.75,30432,30418.75,30421.25
1790241180,30420.75,30432.25,30418,30430.5
1790241240,30430.5,30433.25,30426.5,30431.5
1790241300,30431.5,30436.25,30427,30434
1790241360,30433.5,30436.25,30427.25,30427.75
1790241420,30427.75,30441.75,30426,30429.25
1790241480,30429,30437.75,30421.5,30437.5
1790241540,30438,30445,30433.25,30442.25
1790241600,30442,30452,30440.75,30451.25
1790241660,30450.75,30451.75,30440.5,30441.25
1790241720,30441.75,30445.5,30434.5,30439.25
1790241780,30439.25,30453.25,30438.25,30451
1790241840,30450.75,30456.5,30447,30455
1790241900,30454.25,30464.5,30452.5,30461.5
1790241960,30461.25,30463,30447.75,30452.5
1790242020,30453.25,30454,30439.75,30440.5
1790242080,30440,30442.75,30437.25,30441.75
1790242140,30441.75,30445.25,30439.75,30442.75
1790242200,30442.5,30444.75,30432,30432.25
1790242260,30432.75,30439.25,30423.75,30435.75
1790242320,30435.75,30437.25,30428,30436.5
1790242380,30436.25,30437.25,30429.25,30429.5
1790242440,30429.75,30438,30427.25,30436.75
1790242500,30436.5,30440.25,30430,30431.5
1790242560,30431.25,30433.25,30420,30425.25
1790242620,30425,30425,30415,30416.75
1790242680,30416.5,30416.5,30404.75,30411
1790242740,30410.75,30419.25,30409.75,30411.75
1790242800,30411.5,30415.75,30405.25,30406.25
1790242860,30405.75,30405.75,30390.25,30394
1790242920,30393.25,30401.5,30388,30398.75
1790242980,30399,30400.25,30370.75,30378.5
1790243040,30379.25,30379.75,30371,30377.75
1790243100,30376.75,30382.25,30372.25,30377
1790243160,30376.5,30390.5,30374.75,30389
1790243220,30389.75,30401,30379.5,30391.5
1790243280,30390.75,30403,30388.25,30395
1790243340,30395.25,30408.5,30394.75,30407.5
1790243400,30406,30417.5,30405.5,30412.5
1790243460,30411.75,30415.25,30407.75,30412.5
1790243520,30412.25,30421,30411,30419.25
1790243580,30419.75,30420.75,30412,30414.75
1790243640,30415.25,30420,30401.5,30419.5
1790243700,30419.25,30433.75,30418.75,30430
1790243760,30429.5,30435,30425.75,30429
1790243820,30429,30429.75,30420.75,30421
1790243880,30421,30432.25,30419.75,30430.75
1790243940,30430.5,30438,30429.5,30437.25
1790244000,30437.25,30445.75,30430.5,30442.25
1790244060,30442.25,30449.5,30441.5,30447.75
1790244120,30448,30451.25,30439,30439.25
1790244180,30439.75,30443.5,30435.25,30435.75
1790244240,30435.75,30439.25,30425.25,30427.5
1790244300,30427,30430.75,30422.25,30423.75
1790244360,30423.5,30425.75,30416,30418.75
1790244420,30418.25,30424.75,30416.5,30423
1790244480,30423,30425,30420.5,30422.25
1790244540,30421.5,30427.25,30420,30423.25
1790244600,30422.5,30445.25,30420.75,30434.5
1790244660,30435,30444.25,30433.25,30434.25
1790244720,30433.5,30437.25,30428.75,30429.5
1790244780,30431.5,30436.75,30425,30426.5
1790244840,30425.25,30438.75,30423.25,30437.5
1790244900,30437.25,30442.75,30434.5,30442
1790244960,30442.5,30456.75,30440.25,30455.75
1790245020,30455.5,30459.75,30451,30452.75
1790245080,30452.25,30457.5,30438.75,30440.5
1790245140,30440.5,30448,30440,30444.25
1790245200,30445.5,30447,30441.5,30443.75
1790245260,30443.5,30447.5,30441.5,30444.25
1790245320,30443.75,30444.25,30436.5,30438.75
1790245380,30438.5,30444,30433.5,30434.75
1790245440,30434.25,30447,30418.25,30420.25
1790245500,30421,30428,30414,30423.25
1790245560,30423.75,30435.25,30421.5,30429.5
1790245620,30429.5,30432.5,30425.75,30428
1790245680,30427.25,30448.5,30421,30446.25
1790245740,30445.25,30449.25,30429.75,30432.75
1790245800,30433.75,30445.25,30420.25,30429
1790245860,30429,30441.5,30428.25,30438.5
1790245920,30439,30449.25,30438.75,30447.25
1790245980,30447.25,30453.75,30443.25,30444
1790246040,30444.25,30455.5,30443.25,30452.25
1790246100,30453,30461.5,30452,30458.5
1790246160,30458.25,30459.5,30449.5,30454.5
1790246220,30454.5,30461.25,30454,30460.25
1790246280,30460.25,30469.25,30456.5,30467.25
1790246340,30467,30480,30467,30476
1790246400,30475.75,30480.75,30472.5,30478.5
1790246460,30478.25,30481.75,30471.75,30477
1790246520,30476.75,30485,30476.25,30482.25
1790246580,30482.75,30482.75,30476,30478.75
1790246640,30479.5,30485.5,30476.75,30478.25
1790246700,30478,30479.25,30470.5,30476
1790246760,30475.5,30480.25,30474.25,30479.75
1790246820,30478.5,30483.5,30476.5,30477
1790246880,30476,30486.5,30473.5,30485
1790246940,30485.5,30524.25,30485.5,30519.5
1790247000,30519,30523.75,30499.5,30505
1790247060,30504.5,30510,30494.5,30494.75
1790247120,30494.75,30497,30488.25,30494
1790247180,30493.75,30496.5,30491,30491
1790247240,30491.25,30493.5,30479.75,30480.5
1790247300,30480,30483,30472.75,30476.5
1790247360,30476.5,30480.25,30472.75,30480.25
1790247420,30479.75,30486.5,30478,30484
1790247480,30484.75,30493.5,30483.5,30488.75
1790247540,30488.75,30492,30484.75,30489.25
1790247600,30489.25,30506,30485,30490.75
1790247660,30491.75,30493,30479,30485.75
1790247720,30485.75,30491.75,30484.75,30487.5
1790247780,30487.75,30490.25,30482,30487.5
1790247840,30489,30490,30481,30481
1790247900,30481,30481.5,30473.75,30481.25
1790247960,30480.5,30484,30478.75,30482
1790248020,30482.25,30487,30475.5,30477.75
1790248080,30478.75,30482.25,30463.75,30466.5
1790248140,30467,30478.25,30465,30471.75
1790248200,30472,30478,30470.5,30474
1790248260,30473.5,30475,30464,30466
1790248320,30466.25,30466.25,30460.25,30460.5
1790248380,30460.5,30472.75,30456,30468.75
1790248440,30468.75,30490.75,30468.75,30488.5
1790248500,30488.75,30510.25,30478.25,30505.75
1790248560,30506,30512.5,30496,30503.5
1790248620,30504.25,30506.5,30489,30489.5
1790248680,30490.5,30493,30480.75,30484
1790248740,30483,30488.75,30482.25,30484
1790248800,30483.5,30495.25,30482.25,30489.5
1790248860,30488,30488,30476.25,30477
1790248920,30477,30494.5,30476,30491.5
1790248980,30492,30497,30490.75,30494
1790249040,30494.5,30499.75,30488.25,30495
1790249100,30494.5,30494.5,30480.5,30482.25
1790249160,30482,30487.25,30480.25,30486.5
1790249220,30485.5,30486.25,30472.5,30475
1790249280,30475.75,30479.25,30471.25,30474
1790249340,30473.5,30475.5,30470.5,30471.5
1790249400,30470.5,30493.5,30470.5,30486.5
1790249460,30487.5,30501.25,30484.25,30492.75
1790249520,30492.5,30493.25,30481,30481.25
1790249580,30481.75,30487,30476.25,30478.75
1790249640,30479.5,30482.75,30470,30471.5
1790249700,30470.75,30471,30453,30465.75
1790249760,30465.75,30467,30458.5,30463.25
1790249820,30463.5,30466.5,30451.5,30452.5
1790249880,30452.75,30454,30446.75,30447.75
1790249940,30448,30452.25,30447,30449.75
1790250000,30450.25,30451.5,30443,30445.75
1790250060,30446.5,30451.25,30445.25,30450.5
1790250120,30450.75,30452,30444.25,30447.5
1790250180,30447.25,30448.25,30443.5,30447
1790250240,30447.5,30452.25,30445.25,30451.5
1790250300,30451.75,30452,30443.25,30446.5
1790250360,30446.75,30448,30440,30441.75
1790250420,30441.25,30449.75,30438,30444
1790250480,30445.25,30446,30432.25,30434.5
1790250540,30434.75,30435,30428,30428.75
1790250600,30429.25,30439.75,30428.75,30436
1790250660,30436.5,30440.25,30431.75,30439
1790250720,30438.5,30442.5,30433,30435
1790250780,30435.75,30439.5,30432.25,30437
1790250840,30437.25,30447,30435.5,30444.75
1790250900,30445.25,30449,30440.25,30446
1790250960,30446.25,30446.25,30431.5,30436.25
1790251020,30436.5,30448,30434,30446.5
1790251080,30446.75,30461.75,30446.5,30460.75
1790251140,30460.75,30475,30457.25,30462.5
1790251200,30462.25,30467.75,30452.75,30453.5
1790251260,30453.75,30456,30424,30432
1790251320,30431.25,30461.5,30429.75,30452.5
1790251380,30453,30458.5,30434,30437
1790251440,30435.75,30448.5,30433.75,30437.75
1790251500,30438.5,30448,30437.25,30447.5
1790251560,30447.5,30450.5,30442.25,30448.75
1790251620,30448.75,30459.5,30445.75,30455
1790251680,30454.5,30462.75,30451.75,30461.25
1790251740,30460.75,30461.75,30454,30457.75
1790251800,30456.75,30466.5,30456.25,30465.5
1790251860,30465.75,30468,30461,30462
1790251920,30462.5,30474.5,30462.25,30468.75
1790251980,30469.25,30471,30465.5,30465.5
1790252040,30465.5,30487.75,30463.75,30482.75
1790252100,30482.25,30485.75,30477.5,30484.5
1790252160,30485,30490.75,30479.75,30486.5
1790252220,30486.5,30501.75,30486.5,30498
1790252280,30497.25,30500.25,30489.5,30492.25
1790252340,30492.25,30499.75,30488.75,30495.5
1790252400,30495,30509.5,30495,30499.25
1790252460,30500.5,30505.5,30497.25,30497.5
1790252520,30497.5,30504.75,30495.75,30499.5
1790252580,30501.25,30501.5,30489.75,30494.5
1790252640,30494.75,30505,30488.5,30501
1790252700,30499.75,30505,30462.25,30485.5
1790252760,30485.5,30486.25,30456.25,30463.75
1790252820,30463.75,30478.75,30456.25,30468.25
1790252880,30467.5,30476,30467.25,30475.25
1790252940,30474.75,30476.5,30470.25,30472
1790253000,30472.5,30480.5,30465.5,30475.25
1790253060,30475.75,30476.5,30454.75,30455.75
1790253120,30456,30461.25,30452.25,30453.25
1790253180,30452,30458,30441,30445
1790253240,30445.5,30451,30436.25,30438.25
1790253300,30437.5,30441.5,30429,30430
1790253360,30430.25,30437.25,30426.25,30431.5
1790253420,30431.5,30440,30425.75,30426.75
1790253480,30427,30428.5,30420.5,30427.75
1790253540,30427.75,30438,30427.5,30436.75
1790253600,30436.75,30451.75,30435,30440.75
1790253660,30440.75,30464.5,30439.5,30463.25
1790253720,30462.75,30478.5,30462.5,30463.5
1790253780,30463,30473,30461.25,30471.75
1790253840,30473,30479,30470,30473
1790253900,30473,30480.25,30469.25,30470.25
1790253960,30470,30471,30462.75,30467.5
1790254020,30467.5,30471.5,30462.25,30468.5
1790254080,30468.25,30481.25,30464,30480
1790254140,30480,30481,30469.5,30474.5
1790254200,30474.5,30475,30457.25,30462.5
1790254260,30462.25,30471.75,30462,30466.25
1790254320,30466,30475.25,30463,30472
1790254380,30471.5,30474.25,30463.25,30463.75
1790254440,30464,30482.75,30463.75,30482.5
1790254500,30482.25,30488.5,30479.5,30487.5
1790254560,30487.5,30497.75,30474.75,30476.5
1790254620,30476.5,30491.75,30474.75,30490.5
1790254680,30490.5,30491.75,30484.25,30486
1790254740,30485.5,30488.75,30480,30486.5
1790254800,30486.5,30496,30485,30495.5
1790254860,30495.25,30501.5,30494.5,30495.75
1790254920,30496.25,30510.5,30495,30509.75
1790254980,30509,30509.75,30497.5,30498.5
1790255040,30498.75,30504.5,30494.75,30498.75
1790255100,30498.5,30499.75,30485,30490.75
1790255160,30490.75,30499,30489.25,30493
1790255220,30493,30498.75,30490.5,30492.5
1790255280,30492.5,30499.25,30487.25,30493.75
1790255340,30493.25,30502.25,30491,30501.25
1790255400,30501.5,30508.25,30500.75,30504.25
1790255460,30504.25,30519.75,30503.75,30517.25
1790255520,30517,30519.75,30508,30508.75
1790255580,30508.75,30514.75,30507.5,30511
1790255640,30512.25,30513.75,30507.75,30510
1790255700,30509.75,30512.25,30503.5,30505.75
1790255760,30505.5,30512.5,30501.75,30511.5
1790255820,30511.5,30521,30511,30518
1790255880,30518.25,30522.5,30514,30520.25
1790255940,30520,30521,30512.75,30518.5
1790256000,30518.5,30520,30511.75,30513.5
1790256060,30513.5,30513.5,30505.5,30506.5
1790256120,30506,30513.75,30503.75,30512.25
1790256180,30511.75,30512,30505.25,30509.5
1790256240,30510,30513,30507.5,30510.25
1790256300,30509.75,30515,30498.75,30512.5
1790256360,30513,30519.5,30511.75,30513.25
1790256420,30512.75,30526.25,30508.25,30525.5
1790256480,30525.5,30525.5,30514.25,30520
1790256540,30519.75,30522.5,30515.5,30519.25
1790256600,30519.75,30533.5,30490.25,30515.75
1790256660,30515.75,30525,30497.25,30524.5
1790256720,30524.25,30545,30502.5,30506
1790256780,30506.25,30533,30501.75,30525
1790256840,30525,30551,30519.25,30540
1790256900,30539.75,30566.75,30536,30561.25
1790256960,30561.5,30593.5,30561.5,30580.25
1790257020,30580.5,30587.5,30563.5,30585.75
1790257080,30586.25,30606.75,30582.75,30605
1790257140,30604.75,30605.5,30589.75,30596
1790257200,30595.5,30598,30576.75,30590.5
1790257260,30590.75,30597,30562.5,30565
1790257320,30565,30582.75,30558.25,30565
1790257380,30565,30578,30561.75,30574.75
1790257440,30574.5,30587.5,30569.25,30583.5
1790257500,30583.5,30598.25,30569,30592.25
1790257560,30592,30608.75,30585.75,30603.25
1790257620,30603.75,30622.75,30601.5,30615.75
1790257680,30616,30616.75,30581.5,30585
1790257740,30585,30587.25,30566.25,30577
1790257800,30577,30586.25,30565,30574.75
1790257860,30575,30590.25,30561.75,30564.25
1790257920,30564.25,30586.5,30561.5,30575
1790257980,30575.25,30578,30553.75,30559
1790258040,30559,30563.25,30534.75,30544.75
1790258100,30544.75,30563.5,30542.75,30546
1790258160,30546,30552.75,30531.25,30549.5
1790258220,30549,30559.75,30545.75,30553
1790258280,30553.25,30570.75,30545,30560
1790258340,30559.5,30583,30557.5,30579.75
1790258400,30580,30608.75,30570,30596
1790258460,30596.25,30610.25,30580.25,30583.75
1790258520,30584,30596.5,30578.5,30590
1790258580,30589.75,30600.75,30585.5,30600
1790258640,30600,30611.75,30594.75,30606.5
1790258700,30606.5,30611.25,30598.5,30604.75
1790258760,30604.75,30606.5,30591.5,30598
1790258820,30598.5,30617,30594.75,30612.75
1790258880,30613,30613.25,30597.5,30599.5
1790258940,30599.5,30608.5,30598,30599
1790259000,30599.5,30600,30580.25,30594
1790259060,30594,30594.75,30564,30574
1790259120,30574,30577.5,30565.5,30570.5
1790259180,30570.25,30583.25,30568.75,30580.25
1790259240,30580.25,30588.5,30578.5,30585.75
1790259300,30586,30596.25,30569.5,30571.25
1790259360,30571,30582.25,30566.25,30580.75
1790259420,30580.25,30588.25,30560.5,30575
1790259480,30574.75,30600,30573.25,30595
1790259540,30595.5,30603,30589,30596
1790259600,30596,30602.5,30590,30599.25
1790259660,30599.75,30607.25,30591.75,30592.25
1790259720,30592.5,30601.75,30589.5,30596.25
1790259780,30595.75,30616.5,30595.5,30609
1790259840,30609,30613.25,30597,30601.5
1790259900,30601.5,30612.25,30595,30608.5
1790259960,30608.5,30616.5,30607.25,30613.25
1790260020,30614,30638.25,30608.5,30637.5
1790260080,30637.25,30637.5,30626.5,30631.75
1790260140,30632,30635.5,30618.5,30630.5
1790260200,30630.25,30630.5,30602.75,30606.75
1790260260,30607,30616,30604,30609.75
1790260320,30610.5,30623,30605.75,30612.5
1790260380,30612.5,30626.5,30605.75,30621.25
1790260440,30621.25,30632.75,30618.25,30630.5
1790260500,30630,30644.25,30619,30634
1790260560,30633.75,30634.75,30606.75,30613.5
1790260620,30614,30621,30607,30610.25
1790260680,30610.25,30617.25,30603.25,30605.25
1790260740,30606.25,30614.5,30591,30607.5
1790260800,30607.25,30613,30602.25,30605.5
1790260860,30605.5,30607.5,30596.5,30597.25
1790260920,30597.5,30616,30596.75,30602.5
1790260980,30602.5,30603.75,30586.25,30587.25
1790261040,30587,30589,30571.5,30579.5
1790261100,30579.5,30583.25,30572.25,30575.25
1790261160,30575,30585.25,30568.75,30585.25
1790261220,30584.75,30607.25,30583.5,30603.25
1790261280,30603,30605.5,30591.75,30592.5
1790261340,30593,30599,30587,30592.5
1790261400,30592.25,30614,30588.5,30588.75
1790261460,30589,30595,30580.75,30586.5
1790261520,30586.25,30591.5,30572.75,30573.25
1790261580,30573.25,30574.75,30557.5,30571.75
1790261640,30572,30574.25,30559.75,30564.75
1790261700,30565.25,30566.25,30544,30546
1790261760,30546.25,30552,30544.25,30551
1790261820,30550.75,30553.25,30538.25,30545.5
1790261880,30545.25,30547.75,30534,30543.25
1790261940,30543,30547,30532.75,30542
1790262000,30542.75,30552.25,30539,30544.25
1790262060,30544,30551.25,30543,30547.75
1790262120,30547.5,30569.25,30544.75,30550
1790262180,30550.25,30564,30544,30561.25
1790262240,30561,30573.5,30549.25,30553.75
1790262300,30553,30559.5,30540.5,30543.5
1790262360,30543.5,30552.25,30531.25,30534.5
1790262420,30534.5,30534.75,30524,30529.75
1790262480,30530,30538.5,30525.5,30534
1790262540,30534.5,30534.75,30515,30516.75
1790262600,30516.5,30528,30516,30526
1790262660,30525.75,30530.25,30522.25,30529.5
1790262720,30528.75,30537.75,30518,30519.5
1790262780,30519.25,30522,30505.5,30511.75
1790262840,30512,30518,30504,30511.25
1790262900,30510.75,30523.5,30505.5,30519.25
1790262960,30519.25,30545.5,30516.75,30534.5
1790263020,30534.75,30547.25,30528,30538.5
1790263080,30538.25,30539.5,30516.25,30524.25
1790263140,30524.5,30524.75,30512.75,30518
1790263200,30518,30520.5,30510,30515.75
1790263260,30516,30530.75,30515.25,30527.5
1790263320,30527.75,30533.75,30522.25,30532.75
1790263380,30532.75,30546,30529.5,30544
1790263440,30544.25,30558,30543.25,30554.5
1790263500,30554.75,30555.5,30528.25,30532.75
1790263560,30532.25,30534,30519.25,30520.75
1790263620,30520.75,30523,30514.5,30520.5
1790263680,30520.5,30522.5,30507.75,30510.25
1790263740,30510.25,30517,30507,30514
1790263800,30514,30518.5,30501.75,30506.75
1790263860,30506.5,30516,30505.75,30511
1790263920,30510.75,30520,30502.5,30517.5
1790263980,30517.75,30522.25,30511.75,30520.5
1790264040,30520.25,30527.25,30517.75,30521.5
1790264100,30521.5,30537,30519.5,30531
1790264160,30531,30543,30529.75,30534.75
1790264220,30535.25,30542.25,30534.25,30540
1790264280,30540,30544.25,30530.5,30531.25
1790264340,30531,30531.5,30513.5,30526
1790264400,30525.75,30530,30518.75,30519.5
1790264460,30519.25,30528.75,30517.5,30524
1790264520,30523.25,30525,30509.75,30516.25
1790264580,30515.75,30528.75,30513.75,30528.5
1790264640,30527.5,30540.75,30527.25,30537.5
1790264700,30537.5,30550,30537.5,30545.25
1790264760,30545,30545,30535,30538.75
1790264820,30538.5,30547.25,30526.75,30528
1790264880,30527.75,30531.25,30513.25,30514.25
1790264940,30514.25,30520,30505.5,30516.5
1790265000,30516.75,30546,30514.75,30545.75
1790265060,30545.75,30553,30543,30550
1790265120,30550,30562.5,30549.25,30560
1790265180,30560,30567.75,30555,30556.75
1790265240,30556.75,30567.5,30553,30566.75
1790265300,30567,30570,30558.5,30558.75
1790265360,30558.75,30559.25,30546,30555
1790265420,30555,30556,30546.5,30554
1790265480,30553.75,30561.75,30552.75,30560
1790265540,30559.5,30562,30553,30554
1790265600,30554,30556.75,30526.5,30529.25
1790265660,30529.25,30539.25,30523.5,30532
1790265720,30532,30538.25,30526.75,30532.5
1790265780,30532.75,30534.5,30525.5,30532
1790265840,30531.5,30540.75,30527,30539.75
1790265900,30539.5,30542,30530.75,30541.5
1790265960,30541.5,30542,30524.5,30531.5
1790266020,30531.5,30532.75,30517,30524.25
1790266080,30523.25,30526,30517.75,30524
1790266140,30524,30526,30517,30523.75
1790266200,30522.75,30528.25,30519.75,30521.5
1790266260,30521.75,30522.25,30506.25,30509.75
1790266320,30510,30518.5,30509,30511.5
1790266380,30511.75,30523.5,30507.5,30522.75
1790266440,30522,30561.25,30521.25,30559
1790266500,30559.25,30632.5,30556,30625
1790266560,30625.25,30714.5,30617.5,30699.75
1790266620,30698.75,30724.75,30679.5,30711.5
1790266680,30711.5,30748.25,30692.75,30695.5
1790266740,30694.75,30709.75,30664.75,30682.25
1790266800,30682.25,30710.75,30677.75,30693
1790266860,30692.5,30694,30671.5,30676.5
1790266920,30676.75,30703.5,30676,30699.5
1790266980,30700,30707,30682.25,30687.75
1790267040,30687,30696.5,30676,30689.5
1790267100,30689.5,30698.5,30654,30655.5
1790267160,30655.5,30674.5,30653,30669.25
1790267220,30669.5,30692.5,30650.75,30690.75
1790267280,30690,30710,30687.5,30703.75
1790267340,30703.25,30705.25,30693,30697.5
1790267400,30697.75,30701.25,30688,30694.75
1790267460,30694.75,30702.75,30673.5,30673.75
1790267520,30673.75,30676.75,30661.5,30670.75
1790267580,30670.75,30686.75,30668.5,30684
1790267640,30683.5,30687.25,30672.5,30684.75
1790267700,30685.25,30705.75,30681,30703.75
1790267760,30703.75,30735,30703,30734.75
1790267820,30734.75,30748,30733.25,30736
1790267880,30736.25,30742.25,30731.25,30735.25
1790267940,30736.25,30747.25,30734,30747
1790268000,30746.5,30778,30737.5,30777
1790268060,30777.25,30795.75,30776.75,30795.5
1790268120,30795.25,30814.75,30795.25,30811.25
1790268180,30811.25,30813.5,30784,30787.25
1790268240,30787.5,30792.25,30744.25,30746.5
1790268300,30747,30751.75,30725.5,30738
1790268360,30738.25,30753.75,30733.25,30747.5
1790268420,30747.5,30750.75,30733,30743.5
1790268480,30743.75,30780.5,30743.75,30775.75
1790268540,30776,30792.75,30768.5,30785.5
1790268600,30786,30792.75,30775.25,30781.5
1790268660,30782,30805.75,30781.25,30793.5
1790268720,30793.25,30796.25,30762.5,30767.25
1790268780,30767.25,30771.25,30750,30756
1790268840,30756.5,30771.5,30752.5,30763.5
1790268900,30762.5,30777.5,30758.75,30768.25
1790268960,30768,30799,30765,30798.5
1790269020,30798,30815.75,30796.75,30797
1790269080,30796.75,30805.25,30795,30799.5
1790269140,30799.75,30801.25,30790,30792.5
1790269200,30792,30792,30766.25,30772.75
1790269260,30772.5,30796.25,30768,30785.25
1790269320,30785.5,30788.25,30758,30788
1790269380,30788,30818.5,30787,30805.75
1790269440,30805.5,30808.5,30784.5,30807.25
1790269500,30807.25,30827.5,30801,30805.25
1790269560,30805.5,30815.5,30798,30803
1790269620,30803.25,30813.75,30795.75,30797
1790269680,30796.75,30806,30789.25,30804.25
1790269740,30804.75,30805.5,30791,30791.75
1790269800,30791.75,30793.25,30762.25,30773
1790269860,30773,30777.25,30761.75,30772
1790269920,30771.5,30776.25,30762.75,30765.25
1790269980,30765.25,30782.25,30756.25,30782
1790270040,30781.75,30796.25,30780.25,30790
1790270100,30790,30793.25,30768.5,30772.75
1790270160,30772.5,30782.5,30769.5,30770.5
1790270220,30771.25,30780.75,30764.25,30765
1790270280,30764.75,30789,30764.5,30782.75
1790270340,30782,30782.75,30746,30746.5
1790270400,30746.75,30748.75,30733,30746.25
1790270460,30745.75,30753.75,30739,30745.5
1790270520,30745.75,30761.5,30743.75,30753.5
1790270580,30753,30758.25,30742.25,30750.5
1790270640,30750.5,30760.5,30733.5,30736.25
1790270700,30736.25,30740.25,30721,30722.75
1790270760,30722.75,30727,30700.25,30707
1790270820,30706.75,30717.75,30705,30714.75
1790270880,30715.5,30736.25,30714.5,30733.75
1790270940,30733.25,30740,30730.75,30735.5
